std_val_loss,val_loss,epoch,step,train_raw_std_mse_loss,train_loss
0.3073391318321228,9.52222728729248,0,382,,
,,0,382,0.07272262126207352,8.355175018310547
0.31496837735176086,9.758602142333984,1,765,,
,,1,765,0.04893704503774643,6.853929042816162
0.32048001885414124,9.92936897277832,2,1148,,
,,2,1148,0.03948487341403961,6.156529903411865
0.33137577772140503,10.266949653625488,3,1531,,
,,3,1531,0.03412717953324318,5.723620891571045
0.31295034289360046,9.696078300476074,4,1914,,
,,4,1914,0.030603229999542236,5.420063018798828
0.3036377429962158,9.407547950744629,5,2297,,
,,5,2297,0.028734436258673668,5.2519683837890625
0.3214882016181946,9.96060562133789,6,2680,,
,,6,2680,0.027116727083921432,5.101986408233643
0.3135501742362976,9.7146635055542,7,3063,,
,,7,3063,0.025906534865498543,4.986839294433594
0.3068835437297821,9.508111953735352,8,3446,,
,,8,3446,0.02451937273144722,4.851491928100586
0.3046853840351105,9.440006256103516,9,3829,,
,,9,3829,0.024357615038752556,4.835463523864746
0.3043965995311737,9.431058883666992,10,4212,,
,,10,4212,0.02295999974012375,4.6946868896484375
0.3079212009906769,9.540261268615723,11,4595,,
,,11,4595,0.02288764901459217,4.687283515930176
0.3071773648262024,9.517215728759766,12,4978,,
,,12,4978,0.022288324311375618,4.625506401062012
0.30978503823280334,9.598008155822754,13,5361,,
,,13,5361,0.02108725532889366,4.499153137207031
0.30722713470458984,9.518757820129395,14,5744,,
,,14,5744,0.02145533636212349,4.538249492645264
0.3074643015861511,9.526104927062988,15,6127,,
,,15,6127,0.02062756009399891,4.4498419761657715
0.31352725625038147,9.713953018188477,16,6510,,
,,16,6510,0.019522078335285187,4.328960418701172
0.30879878997802734,9.567452430725098,17,6893,,
,,17,6893,0.020213253796100616,4.404927730560303
0.3076266348361969,9.531134605407715,18,7276,,
,,18,7276,0.020283645018935204,4.412590980529785
0.3201075494289398,9.917827606201172,19,7659,,
,,19,7659,0.01985076256096363,4.365250110626221
0.31590336561203003,9.78757095336914,20,8042,,
,,20,8042,0.018998896703124046,4.270560264587402
0.31394338607788086,9.726845741271973,21,8425,,
,,21,8425,0.018849482759833336,4.2537336349487305
0.31072601675987244,9.627161979675293,22,8808,,
,,22,8808,0.01908385381102562,4.280097961425781
0.3168412744998932,9.816630363464355,23,9191,,
,,23,9191,0.01807347498834133,4.165253639221191
0.31853166222572327,9.869003295898438,24,9574,,
,,24,9574,0.0175700094550848,4.106829643249512
0.3188370168209076,9.878463745117188,25,9957,,
,,25,9957,0.017508085817098618,4.099586009979248
0.3121413588523865,9.671013832092285,26,10340,,
,,26,10340,0.017663514241576195,4.117743492126465
0.31425774097442627,9.736584663391113,27,10723,,
,,27,10723,0.016992928460240364,4.038822650909424
0.31347227096557617,9.712248802185059,28,11106,,
,,28,11106,0.017187273129820824,4.061851978302002
0.3092528283596039,9.58151912689209,29,11489,,
,,29,11489,0.01641787402331829,3.969895362854004
0.3168226480484009,9.81605339050293,30,11872,,
,,30,11872,0.01609439216554165,3.9305922985076904
0.31649380922317505,9.805865287780762,31,12255,,
,,31,12255,0.015958191826939583,3.9139246940612793
0.30922016501426697,9.580506324768066,32,12638,,
,,32,12638,0.016546208411455154,3.985381603240967
0.3157128691673279,9.781669616699219,33,13021,,
,,33,13021,0.01598341204226017,3.9170169830322266
0.30937063694000244,9.585169792175293,34,13404,,
,,34,13404,0.01569926179945469,3.88204288482666
0.30742210149765015,9.524797439575195,35,13787,,
,,35,13787,0.01553258579224348,3.8613803386688232
0.31074029207229614,9.627603530883789,36,14170,,
,,36,14170,0.015393387526273727,3.84403920173645
0.3114774823188782,9.650444984436035,37,14553,,
,,37,14553,0.014661283232271671,3.7515156269073486
0.31723183393478394,9.828730583190918,38,14936,,
,,38,14936,0.015244072303175926,3.825349807739258
0.312562495470047,9.684062004089355,39,15319,,
,,39,15319,0.014982976019382477,3.7924482822418213
0.31713616847991943,9.825767517089844,40,15702,,
,,40,15702,0.01461047027260065,3.745009660720825
0.31337207555770874,9.709144592285156,41,16085,,
,,41,16085,0.014591324143111706,3.7425537109375
0.318803608417511,9.877429008483887,42,16468,,
,,42,16468,0.014055856503546238,3.6732399463653564
0.31984472274780273,9.909685134887695,43,16851,,
,,43,16851,0.013650204055011272,3.6198463439941406
0.32229122519493103,9.98548412322998,44,17234,,
,,44,17234,0.013759330846369267,3.6342873573303223
0.31549832224845886,9.77502155303955,45,17617,,
,,45,17617,0.014239284209907055,3.697129964828491
0.31996238231658936,9.913331031799316,46,18000,,
,,46,18000,0.013412350788712502,3.5881705284118652
0.3214229345321655,9.958582878112793,47,18383,,
,,47,18383,0.013326508924365044,3.5766701698303223
0.32682159543037415,10.125848770141602,48,18766,,
,,48,18766,0.013142838142812252,3.5519373416900635
0.31509387493133545,9.762490272521973,49,19149,,
,,49,19149,0.013068406842648983,3.5418646335601807
0.33467984199523926,10.369318962097168,50,19532,,
,,50,19532,0.013356904499232769,3.5807464122772217
0.3227834105491638,10.000734329223633,51,19915,,
,,51,19915,0.013903488405048847,3.6532769203186035
0.32328328490257263,10.01622200012207,52,20298,,
,,52,20298,0.01301459688693285,3.534564971923828
0.3236694931983948,10.02818775177002,53,20681,,
,,53,20681,0.013132124207913876,3.5504887104034424
0.32010334730148315,9.91769790649414,54,21064,,
,,54,21064,0.012296057306230068,3.4356086254119873
0.3212417662143707,9.952970504760742,55,21447,,
,,55,21447,0.012762188911437988,3.5001227855682373
0.31868666410446167,9.873805046081543,56,21830,,
,,56,21830,0.012593865394592285,3.476963520050049
0.32186272740364075,9.972209930419922,57,22213,,
,,57,22213,0.012243212200701237,3.428217887878418
0.32565465569496155,10.089693069458008,58,22596,,
,,58,22596,0.01242040190845728,3.4529361724853516
0.3256762623786926,10.090363502502441,59,22979,,
,,59,22979,0.012501981109380722,3.464256763458252
0.32708740234375,10.13408374786377,60,23362,,
,,60,23362,0.012391990050673485,3.448984384536743
0.32762449979782104,10.150724411010742,61,23745,,
,,61,23745,0.012534775771200657,3.4687979221343994
0.32628244161605835,10.109143257141113,62,24128,,
,,62,24128,0.012059653177857399,3.402421712875366
0.32019445300102234,9.92052173614502,63,24511,,
,,63,24511,0.01222629752010107,3.4258480072021484
0.32635262608528137,10.111318588256836,64,24894,,
,,64,24894,0.012426628731191158,3.453801155090332
0.32571056485176086,10.091425895690918,65,25277,,
,,65,25277,0.011621194891631603,3.3399970531463623
0.3274995684623718,10.14685344696045,66,25660,,
,,66,25660,0.011673564091324806,3.3475139141082764
0.32586413621902466,10.096183776855469,67,26043,,
,,67,26043,0.01160041056573391,3.337009906768799
0.32367613911628723,10.028393745422363,68,26426,,
,,68,26426,0.011432133615016937,3.3127167224884033
0.3276626765727997,10.151906967163086,69,26809,,
,,69,26809,0.01169742364436388,3.350933074951172
0.33369168639183044,10.338704109191895,70,27192,,
,,70,27192,0.011537475511431694,3.327944278717041
0.3214312493801117,9.958841323852539,71,27575,,
,,71,27575,0.011688871309161186,3.3497073650360107
0.32494303584098816,10.067646026611328,72,27958,,
,,72,27958,0.011443705298006535,3.3143932819366455
0.3261873722076416,10.10619831085205,73,28341,,
,,73,28341,0.011029575951397419,3.25386905670166
0.3329032361507416,10.314273834228516,74,28724,,
,,74,28724,0.010942764580249786,3.2410380840301514
0.3245386481285095,10.055116653442383,75,29107,,
,,75,29107,0.011095592752099037,3.263592481613159
0.33149972558021545,10.270790100097656,76,29490,,
,,76,29490,0.011148235760629177,3.2713258266448975
0.3333995044231415,10.329649925231934,77,29873,,
,,77,29873,0.010636859573423862,3.1954147815704346
0.3293446898460388,10.204020500183105,78,30256,,
,,78,30256,0.010629185475409031,3.194262981414795
0.32978376746177673,10.21762466430664,79,30639,,
,,79,30639,0.010844405740499496,3.226439952850342
0.32845765352249146,10.176538467407227,80,31022,,
,,80,31022,0.01082281582057476,3.223226308822632
0.33071598410606384,10.246506690979004,81,31405,,
,,81,31405,0.010592431761324406,3.1887357234954834
0.331106573343277,10.2586088180542,82,31788,,
,,82,31788,0.010511711239814758,3.1765618324279785
0.33104828000068665,10.256803512573242,83,32171,,
,,83,32171,0.010745520703494549,3.2116966247558594
0.32653748989105225,10.117046356201172,84,32554,,
