std_val_loss,val_loss,epoch,step,train_raw_std_mse_loss,train_loss
0.3234049677848816,10.019991874694824,0,382,,
,,0,382,0.0846029669046402,9.0118408203125
0.3508565425872803,10.870518684387207,1,765,,
,,1,765,0.062154725193977356,7.724273681640625
0.3404667377471924,10.548613548278809,2,1148,,
,,2,1148,0.054894279688596725,7.2591233253479
0.36385998129844666,11.273401260375977,3,1531,,
,,3,1531,0.0472189262509346,6.732536792755127
0.32047510147094727,9.929216384887695,4,1914,,
,,4,1914,0.04562239348888397,6.617739200592041
0.32421737909317017,10.045162200927734,5,2297,,
,,5,2297,0.041083890944719315,6.279953956604004
0.3491145968437195,10.816547393798828,6,2680,,
,,6,2680,0.039190229028463364,6.133516788482666
0.3340224027633667,10.348949432373047,7,3063,,
,,7,3063,0.035962168127298355,5.875483512878418
0.3518982231616974,10.902792930603027,8,3446,,
,,8,3446,0.03595396503806114,5.874812602996826
0.3200232982635498,9.915218353271484,9,3829,,
,,9,3829,0.03490709140896797,5.788654804229736
0.3228582441806793,10.003052711486816,10,4212,,
,,10,4212,0.03216933086514473,5.557015895843506
0.33123981952667236,10.262737274169922,11,4595,,
,,11,4595,0.032406240701675415,5.577441215515137
0.33152908086776733,10.271699905395508,12,4978,,
,,12,4978,0.03166988119482994,5.5137104988098145
0.3327057659626007,10.308157920837402,13,5361,,
,,13,5361,0.0301799513399601,5.382448673248291
0.3361014127731323,10.413363456726074,14,5744,,
,,14,5744,0.03094237856566906,5.450014114379883
0.3458280861377716,10.714722633361816,15,6127,,
,,15,6127,0.029782945290207863,5.346928596496582
0.33294087648391724,10.315441131591797,16,6510,,
,,16,6510,0.028188543394207954,5.201840400695801
0.3442959487438202,10.667252540588379,17,6893,,
,,17,6893,0.028369056060910225,5.218470573425293
0.3219106197357178,9.973692893981934,18,7276,,
,,18,7276,0.02756752260029316,5.14422082901001
0.3348858058452606,10.375699996948242,19,7659,,
,,19,7659,0.02806457132101059,5.19038724899292
0.32854658365249634,10.179292678833008,20,8042,,
,,20,8042,0.026713913306593895,5.063952445983887
0.329035222530365,10.194433212280273,21,8425,,
,,21,8425,0.026704885065555573,5.063095569610596
0.3522851765155792,10.91478157043457,22,8808,,
,,22,8808,0.026021793484687805,4.997920036315918
0.3293580114841461,10.20443344116211,23,9191,,
,,23,9191,0.026021940633654594,4.9979352951049805
0.34821242094039917,10.788595199584961,24,9574,,
,,24,9574,0.025265630334615707,4.92476749420166
0.3379499912261963,10.470638275146484,25,9957,,
,,25,9957,0.025119857862591743,4.910542011260986
0.337883859872818,10.468587875366211,26,10340,,
,,26,10340,0.02548431232571602,4.946033477783203
0.3277674913406372,10.15515422821045,27,10723,,
,,27,10723,0.02335498109459877,4.734895706176758
0.3294210135936737,10.206385612487793,28,11106,,
,,28,11106,0.024285487830638885,4.828298568725586
0.3284999430179596,10.177848815917969,29,11489,,
