std_val_loss,val_loss,epoch,step,train_raw_std_mse_loss,train_loss
0.6251519322395325,19.36895751953125,0,382,,
,,0,382,0.4947575628757477,21.792999267578125
0.609308660030365,18.878089904785156,1,765,,
,,1,765,0.33473044633865356,17.925376892089844
0.5305056571960449,16.436552047729492,2,1148,,
,,2,1148,0.26953834295272827,16.085365295410156
0.5299736261367798,16.420066833496094,3,1531,,
,,3,1531,0.21952547132968903,14.5165376663208
0.504215657711029,15.622014045715332,4,1914,,
,,4,1914,0.18004538118839264,13.1465425491333
0.4995008409023285,15.475934982299805,5,2297,,
,,5,2297,0.154932901263237,12.195301055908203
0.47320103645324707,14.661093711853027,6,2680,,
,,6,2680,0.12772439420223236,11.072806358337402
0.47082000970840454,14.587323188781738,7,3063,,
,,7,3063,0.11210784316062927,10.373818397521973
0.47252073884010315,14.640016555786133,8,3446,,
,,8,3446,0.0965253934264183,9.62590217590332
0.46140798926353455,14.295713424682617,9,3829,,
,,9,3829,0.08373057097196579,8.965254783630371
0.47038647532463074,14.57388973236084,10,4212,,
,,10,4212,0.07183527201414108,8.304041862487793
0.49375465512275696,15.297903060913086,11,4595,,
,,11,4595,0.06675825268030167,8.005217552185059
0.46333396434783936,14.35538387298584,12,4978,,
,,12,4978,0.059330426156520844,7.54673957824707
0.47144845128059387,14.606793403625488,13,5361,,
,,13,5361,0.05624430626630783,7.347843647003174
0.46828728914260864,14.5088529586792,14,5744,,
,,14,5744,0.04893636703491211,6.853881359100342
0.4663989245891571,14.45034408569336,15,6127,,
,,15,6127,0.0459420308470726,6.6408820152282715
0.46735498309135437,14.479966163635254,16,6510,,
,,16,6510,0.0434877872467041,6.461069107055664
0.45600345730781555,14.128265380859375,17,6893,,
,,17,6893,0.0410582460463047,6.277994155883789
0.4642329514026642,14.383237838745117,18,7276,,
,,18,7276,0.039562076330184937,6.162548065185547
0.46834391355514526,14.51060676574707,19,7659,,
,,19,7659,0.036868661642074585,5.949073314666748
0.4607648253440857,14.275785446166992,20,8042,,
,,20,8042,0.033570729196071625,5.676765441894531
0.4587721526622772,14.214046478271484,21,8425,,
,,21,8425,0.03277062252163887,5.608709335327148
0.4607616066932678,14.27568531036377,22,8808,,
,,22,8808,0.03227601572871208,5.566223621368408
0.4579593539237976,14.188863754272461,23,9191,,
,,23,9191,0.030309798195958138,5.394015789031982
0.44898781180381775,13.91089916229248,24,9574,,
,,24,9574,0.02910713478922844,5.285918235778809
0.45318135619163513,14.040827751159668,25,9957,,
,,25,9957,0.02789783850312233,5.174947261810303
0.4495888948440552,13.929523468017578,26,10340,,
,,26,10340,0.02864021807909012,5.243350982666016
0.4422890841960907,13.703354835510254,27,10723,,
,,27,10723,0.027132615447044373,5.103481292724609
0.453957200050354,14.064866065979004,28,11106,,
,,28,11106,0.025714276358485222,4.9683003425598145
0.4467189610004425,13.840604782104492,29,11489,,
,,29,11489,0.024867499247193336,4.8858113288879395
0.44658342003822327,13.836404800415039,30,11872,,
,,30,11872,0.02492256835103035,4.891219615936279
0.4494418799877167,13.924967765808105,31,12255,,
,,31,12255,0.024592995643615723,4.858770847320557
0.44473811984062195,13.7792329788208,32,12638,,
,,32,12638,0.023347195237874985,4.734107971191406
0.45854541659355164,14.207021713256836,33,13021,,
,,33,13021,0.02360589988529682,4.760263919830322
0.44326797127723694,13.733682632446289,34,13404,,
,,34,13404,0.022188516333699226,4.615139484405518
0.4415903389453888,13.681706428527832,35,13787,,
,,35,13787,0.021843379363417625,4.579105854034424
0.44787219166755676,13.876335144042969,36,14170,,
,,36,14170,0.021512802690267563,4.5443220138549805
0.44151559472084045,13.679389953613281,37,14553,,
,,37,14553,0.020826397463679314,4.471236705780029
0.43749815225601196,13.554919242858887,38,14936,,
,,38,14936,0.01935202069580555,4.310065746307373
0.43935704231262207,13.612512588500977,39,15319,,
,,39,15319,0.019446775317192078,4.320603370666504
0.45894235372543335,14.219320297241211,40,15702,,
,,40,15702,0.01950930431485176,4.327544212341309
0.43491441011428833,13.474867820739746,41,16085,,
,,41,16085,0.019396673887968063,4.31503438949585
0.43939194083213806,13.613593101501465,42,16468,,
,,42,16468,0.01854124292731285,4.218812465667725
0.43764570355415344,13.559490203857422,43,16851,,
,,43,16851,0.01885446347296238,4.25429630279541
