std_val_loss,val_loss,epoch,step,train_raw_std_mse_loss,train_loss
0.20820564031600952,2.698608875274658,0,6694,,
,,0,6694,0.09812190383672714,7.210255146026611
0.20113839209079742,3.201482057571411,1,13389,,
,,1,13389,0.049711767584085464,3.9162023067474365
0.17318259179592133,1.6800968647003174,2,20084,,
,,2,20084,0.03942159563302994,3.287555694580078
0.16438442468643188,1.7719002962112427,3,26779,,
,,3,26779,0.033759959042072296,2.9167115688323975
0.16265714168548584,2.2874152660369873,4,33474,,
,,4,33474,0.029572244733572006,2.6768856048583984
0.15394845604896545,1.300435185432434,5,40169,,
,,5,40169,0.026790404692292213,2.5575263500213623
0.1468469500541687,1.3312394618988037,6,46864,,
,,6,46864,0.024657675996422768,2.3805651664733887
0.14521294832229614,1.5962384939193726,7,53559,,
,,7,53559,0.023299146443605423,2.271265983581543
0.13982373476028442,1.2960805892944336,8,60254,,
,,8,60254,0.02191733382642269,2.216721534729004
0.13855430483818054,1.7033288478851318,9,66949,,
,,9,66949,0.02095746248960495,2.1125376224517822
0.1417860984802246,1.2665073871612549,10,73644,,
,,10,73644,0.019912004470825195,2.098881483078003
0.13053306937217712,1.0182042121887207,11,80339,,
,,11,80339,0.019136477261781693,2.0590853691101074
0.13392584025859833,1.15513014793396,12,87034,,
,,12,87034,0.018522683531045914,2.016944646835327
0.13226211071014404,1.3817747831344604,13,93729,,
,,13,93729,0.017920641228556633,1.9977974891662598
0.1280539184808731,1.0065746307373047,14,100424,,
,,14,100424,0.01725674979388714,1.9521764516830444
0.13198256492614746,1.2882801294326782,15,107119,,
,,15,107119,0.01663115806877613,1.851727843284607
0.12628132104873657,0.971285879611969,16,113814,,
,,16,113814,0.016279062256217003,1.8893104791641235
0.12509092688560486,1.2628239393234253,17,120509,,
,,17,120509,0.015874430537223816,1.8467704057693481
0.12288184463977814,0.9326133131980896,18,127204,,
,,18,127204,0.015594913624227047,1.8767281770706177
0.12009970843791962,0.8244026899337769,19,133899,,
,,19,133899,0.014924688264727592,1.7950429916381836
0.1239420548081398,0.9023081660270691,20,140594,,
,,20,140594,0.014716182835400105,1.7583465576171875
0.12397069483995438,1.1964845657348633,21,147289,,
,,21,147289,0.014430937357246876,1.7575533390045166
0.12263621389865875,1.2091385126113892,22,153984,,
,,22,153984,0.014146179892122746,1.7662920951843262
