std_val_loss,val_loss,epoch,step,train_raw_std_mse_loss,train_loss
0.630626916885376,19.53858757019043,0,382,,
,,0,382,0.4949039816856384,21.79622459411621
0.5511029362678528,17.07471466064453,1,765,,
,,1,765,0.3311493396759033,17.8292293548584
0.5351053476333618,16.579063415527344,2,1148,,
,,2,1148,0.25613436102867126,15.680303573608398
0.5105732083320618,15.818988800048828,3,1531,,
,,3,1531,0.21193930506706238,14.263510704040527
0.4996985197067261,15.482060432434082,4,1914,,
,,4,1914,0.17481586337089539,12.954216003417969
0.4780883491039276,14.812516212463379,5,2297,,
,,5,2297,0.15000919997692108,11.999956130981445
0.47851115465164185,14.825614929199219,6,2680,,
,,6,2680,0.12807592749595642,11.088030815124512
0.46073052287101746,14.2747220993042,7,3063,,
,,7,3063,0.11034112423658371,10.291754722595215
0.4684337079524994,14.513387680053711,8,3446,,
,,8,3446,0.095572829246521,9.578287124633789
0.4438384175300598,13.751357078552246,9,3829,,
,,9,3829,0.08573142439126968,9.07174015045166
0.4469362795352936,13.84733772277832,10,4212,,
,,10,4212,0.07387630641460419,8.421186447143555
0.45253509283065796,14.020804405212402,11,4595,,
,,11,4595,0.06449330598115921,7.8682475090026855
0.4568997919559479,14.156035423278809,12,4978,,
,,12,4978,0.059400882571935654,7.5512213706970215
0.44645944237709045,13.832564353942871,13,5361,,
,,13,5361,0.0545358881354332,7.23538875579834
0.4365329146385193,13.525012969970703,14,5744,,
,,14,5744,0.049627870321273804,6.902137756347656
0.4345768988132477,13.464408874511719,15,6127,,
,,15,6127,0.04535406455397606,6.598249912261963
0.4471314549446106,13.853384017944336,16,6510,,
,,16,6510,0.043686311691999435,6.475799560546875
0.44743597507476807,13.86281967163086,17,6893,,
,,17,6893,0.042404353618621826,6.380076885223389
0.4433475732803345,13.736149787902832,18,7276,,
,,18,7276,0.03792029619216919,6.033322811126709
0.4428592026233673,13.72101879119873,19,7659,,
,,19,7659,0.03560513257980347,5.846242904663086
0.45169657468795776,13.99482536315918,20,8042,,
,,20,8042,0.034852541983127594,5.784127712249756
0.4424332082271576,13.707820892333984,21,8425,,
,,21,8425,0.0331667885184288,5.642509937286377
0.4349152445793152,13.474892616271973,22,8808,,
,,22,8808,0.03234690800309181,5.572330474853516
0.43361490964889526,13.434605598449707,23,9191,,
,,23,9191,0.029876336455345154,5.3553056716918945
0.43542349338531494,13.490639686584473,24,9574,,
,,24,9574,0.028900984674692154,5.267166614532471
0.42923060059547424,13.29876708984375,25,9957,,
,,25,9957,0.028536075726151466,5.2338080406188965
0.4348069727420807,13.471537590026855,26,10340,,
,,26,10340,0.02720101736485958,5.109910011291504
0.4241034686565399,13.139914512634277,27,10723,,
,,27,10723,0.026172293350100517,5.012352466583252
0.43902429938316345,13.602201461791992,28,11106,,
,,28,11106,0.02562296763062477,4.95947265625
0.4307703971862793,13.346473693847656,29,11489,,
,,29,11489,0.024526506662368774,4.852198123931885
0.43742743134498596,13.552727699279785,30,11872,,
,,30,11872,0.024498984217643738,4.849475383758545
0.43160656094551086,13.372380256652832,31,12255,,
,,31,12255,0.02385830320417881,4.785643100738525
0.42367878556251526,13.126754760742188,32,12638,,
,,32,12638,0.022839417681097984,4.682342529296875
0.432070255279541,13.386747360229492,33,13021,,
,,33,13021,0.023335151374340057,4.732885837554932
