std_val_loss,val_loss,epoch,step,train_raw_std_mse_loss,train_loss
0.36826127767562866,11.40976619720459,0,382,,
,,0,382,0.11656007915735245,10.577808380126953
0.37345945835113525,11.570819854736328,1,765,,
,,1,765,0.0850750133395195,9.036945343017578
0.37610912322998047,11.652915000915527,2,1148,,
,,2,1148,0.07218673080205917,8.324329376220703
0.3690025508403778,11.432732582092285,3,1531,,
,,3,1531,0.06133155897259712,7.672956943511963
0.3767567574977875,11.672979354858398,4,1914,,
,,4,1914,0.05437320098280907,7.2245893478393555
0.3692319691181183,11.439841270446777,5,2297,,
,,5,2297,0.04848112165927887,6.821926593780518
0.3904969394207001,12.098689079284668,6,2680,,
,,6,2680,0.04570988565683365,6.624082565307617
0.3835696578025818,11.884061813354492,7,3063,,
,,7,3063,0.041979044675827026,6.348001956939697
0.3685440123081207,11.418525695800781,8,3446,,
,,8,3446,0.03863982856273651,6.090294361114502
0.3723223805427551,11.535589218139648,9,3829,,
,,9,3829,0.03498038277029991,5.794726848602295
0.36884748935699463,11.427928924560547,10,4212,,
,,10,4212,0.0340128131210804,5.714023113250732
0.36703428626060486,11.371750831604004,11,4595,,
,,11,4595,0.03259794041514397,5.59391450881958
0.36451077461242676,11.29356575012207,12,4978,,
,,12,4978,0.031110795214772224,5.4648237228393555
0.3719368577003479,11.52364444732666,13,5361,,
,,13,5361,0.028443658724427223,5.225326061248779
0.3728405833244324,11.551645278930664,14,5744,,
,,14,5744,0.028399279341101646,5.221248149871826
0.38079527020454407,11.798104286193848,15,6127,,
,,15,6127,0.02558818645775318,4.956104278564453
0.3751486837863922,11.623157501220703,16,6510,,
,,16,6510,0.025345467031002045,4.932542324066162
0.38412249088287354,11.901190757751465,17,6893,,
,,17,6893,0.025568759068846703,4.954221725463867
0.36696574091911316,11.369626998901367,18,7276,,
,,18,7276,0.025221914052963257,4.920504093170166
0.37928125262260437,11.751195907592773,19,7659,,
,,19,7659,0.024616368114948273,4.861078262329102
0.36624494194984436,11.347293853759766,20,8042,,
,,20,8042,0.02403583563864231,4.803415775299072
0.3754849135875702,11.633575439453125,21,8425,,
,,21,8425,0.0218959953635931,4.5846171379089355
0.37185531854629517,11.521120071411133,22,8808,,
,,22,8808,0.02220090851187706,4.616427421569824
0.37613439559936523,11.65369701385498,23,9191,,
,,23,9191,0.02179330214858055,4.5738525390625
0.3712862730026245,11.503488540649414,24,9574,,
,,24,9574,0.021016323938965797,4.491578578948975
0.3757583498954773,11.642046928405762,25,9957,,
,,25,9957,0.020648041740059853,4.45205020904541
0.37869495153427124,11.733030319213867,26,10340,,
,,26,10340,0.020797936245799065,4.468181610107422
0.3779885172843933,11.711143493652344,27,10723,,
,,27,10723,0.018855512142181396,4.254414081573486
0.3746292293071747,11.607063293457031,28,11106,,
,,28,11106,0.019111040979623795,4.283145427703857
0.36618325114250183,11.345383644104004,29,11489,,
,,29,11489,0.01809532940387726,4.16777229309082
0.3776804506778717,11.70159912109375,30,11872,,
,,30,11872,0.018654897809028625,4.231721878051758
0.3774709701538086,11.695107460021973,31,12255,,
,,31,12255,0.018017414957284927,4.158790111541748
0.36637037992477417,11.351181030273438,32,12638,,
,,32,12638,0.01742207445204258,4.089503765106201
0.37243691086769104,11.539138793945312,33,13021,,
,,33,13021,0.01757116988301277,4.106966972351074
0.3794386088848114,11.756071090698242,34,13404,,
,,34,13404,0.016886848956346512,4.02619743347168
0.3655838966369629,11.326812744140625,35,13787,,
,,35,13787,0.017225204035639763,4.06633186340332
0.3743976354598999,11.59988784790039,36,14170,,
,,36,14170,0.016354287043213844,3.9622011184692383
0.3747047483921051,11.609403610229492,37,14553,,
,,37,14553,0.015263083390891552,3.827735185623169
0.37009796500205994,11.46667194366455,38,14936,,
,,38,14936,0.015382058918476105,3.8426244258880615
0.37213143706321716,11.529674530029297,39,15319,,
,,39,15319,0.015499582514166832,3.85727596282959
0.3773220181465149,11.6904935836792,40,15702,,
,,40,15702,0.0165045615285635,3.9803626537323
0.37603655457496643,11.650665283203125,41,16085,,
,,41,16085,0.015379034914076328,3.8422470092773438
0.381425142288208,11.817619323730469,42,16468,,
,,42,16468,0.014576282352209091,3.740623950958252
0.3771913945674896,11.686446189880371,43,16851,,
,,43,16851,0.01471190806478262,3.7579867839813232
0.3905778229236603,12.101195335388184,44,17234,,
,,44,17234,0.014881368726491928,3.779567003250122
0.3729448914527893,11.554878234863281,45,17617,,
,,45,17617,0.014390023425221443,3.7166478633880615
0.37249428033828735,11.540915489196777,46,18000,,
,,46,18000,0.014147603884339333,3.6852078437805176
0.3740122616291046,11.587946891784668,47,18383,,
,,47,18383,0.013713326305150986,3.6282076835632324
0.3888354003429413,12.047209739685059,48,18766,,
,,48,18766,0.01339756604284048,3.5861926078796387
0.3739161789417267,11.584970474243164,49,19149,,
,,49,19149,0.013380113989114761,3.5838563442230225
0.37703463435173035,11.681589126586914,50,19532,,
,,50,19532,0.013324687257409096,3.576425313949585
0.3724612593650818,11.539894104003906,51,19915,,
,,51,19915,0.012147916480898857,3.4148497581481934
0.37562689185142517,11.63797378540039,52,20298,,
,,52,20298,0.012853647582232952,3.5126423835754395
0.38392630219459534,11.895111083984375,53,20681,,
,,53,20681,0.012507559731602669,3.46502947807312
0.376766562461853,11.673283576965332,54,21064,,
,,54,21064,0.012722927145659924,3.494734525680542
0.3778577148914337,11.707091331481934,55,21447,,
,,55,21447,0.012530429288744926,3.468195915222168
0.36889657378196716,11.429450035095215,56,21830,,
,,56,21830,0.012399326078593731,3.450004816055298
0.3794522285461426,11.75649356842041,57,22213,,
,,57,22213,0.011888486333191395,3.3781886100769043
0.3688201606273651,11.427082061767578,58,22596,,
,,58,22596,0.011988029815256596,3.3923027515411377
0.3733779191970825,11.568293571472168,59,22979,,
,,59,22979,0.012080303393304348,3.4053328037261963
0.3775785267353058,11.698440551757812,60,23362,,
,,60,23362,0.011380890384316444,3.305284023284912
0.37413379549980164,11.59171199798584,61,23745,,
,,61,23745,0.011583271436393261,3.334542989730835
0.37391868233680725,11.58504867553711,62,24128,,
,,62,24128,0.011109757237136364,3.265674352645874
0.3728451728820801,11.551787376403809,63,24511,,
,,63,24511,0.011238949373364449,3.2846083641052246
0.3769654333591461,11.679445266723633,64,24894,,
,,64,24894,0.011248131282627583,3.285949468612671
0.38003990054130554,11.774700164794922,65,25277,,
,,65,25277,0.010875760577619076,3.2311007976531982
0.3737637400627136,11.580246925354004,66,25660,,
,,66,25660,0.01081356592476368,3.221848964691162
0.3686133325099945,11.420672416687012,67,26043,,
,,67,26043,0.010545400902628899,3.1816484928131104
0.37394240498542786,11.585783004760742,68,26426,,
,,68,26426,0.010536223649978638,3.1802635192871094
0.37719646096229553,11.686603546142578,69,26809,,
,,69,26809,0.01053947489708662,3.1807546615600586
0.3701673746109009,11.46882152557373,70,27192,,
,,70,27192,0.010311603546142578,3.146181344985962
0.3797314167022705,11.765142440795898,71,27575,,
,,71,27575,0.010522183030843735,3.1781442165374756
0.37678682804107666,11.673912048339844,72,27958,,
,,72,27958,0.010116427205502987,3.116264581680298
0.3759599030017853,11.648290634155273,73,28341,,
,,73,28341,0.010176431387662888,3.1254920959472656
0.37526270747184753,11.626690864562988,74,28724,,
,,74,28724,0.009764140471816063,3.061523675918579
0.3769198954105377,11.678034782409668,75,29107,,
,,75,29107,0.009520099498331547,3.0230236053466797
0.37626028060913086,11.657596588134766,76,29490,,
,,76,29490,0.009826554916799068,3.071293354034424
0.37630563974380493,11.659003257751465,77,29873,,
,,77,29873,0.010104472748935223,3.1144230365753174
0.3734077513217926,11.569218635559082,78,30256,,
,,78,30256,0.010398616082966328,3.159428119659424
0.3724547028541565,11.539690971374512,79,30639,,
,,79,30639,0.009326997213065624,2.9922068119049072
0.3706490993499756,11.483747482299805,80,31022,,
,,80,31022,0.009473397396504879,3.015599012374878
0.37802454829216003,11.712260246276855,81,31405,,
,,81,31405,0.009248267859220505,2.979551315307617
0.37472227215766907,11.609945297241211,82,31788,,
,,82,31788,0.009006348438560963,2.9403233528137207
0.374021977186203,11.588250160217285,83,32171,,
,,83,32171,0.009080862626433372,2.9524621963500977
0.3764324188232422,11.662930488586426,84,32554,,
,,84,32554,0.00922796968370676,2.9762799739837646
0.38036060333251953,11.784637451171875,85,32937,,
,,85,32937,0.00879850797355175,2.906198263168335
0.3809526860713959,11.802980422973633,86,33320,,
,,86,33320,0.008711409755051136,2.8917782306671143
0.37924060225486755,11.749938011169434,87,33703,,
,,87,33703,0.009049003012478352,2.947277784347534
0.3762126863002777,11.656123161315918,88,34086,,
,,88,34086,0.009074321947991848,2.951397657394409
0.36905625462532043,11.434396743774414,89,34469,,
,,89,34469,0.00882132351398468,2.909963369369507
0.37470147013664246,11.609301567077637,90,34852,,
,,90,34852,0.008849289268255234,2.9145734310150146
0.37263014912605286,11.545125007629395,91,35235,,
,,91,35235,0.008757824078202248,2.899470090866089
0.37421122193336487,11.594111442565918,92,35618,,
,,92,35618,0.008150046691298485,2.7970528602600098
0.37375757098197937,11.580057144165039,93,36001,,
,,93,36001,0.008122547529637814,2.7923312187194824
0.37214380502700806,11.530057907104492,94,36384,,
,,94,36384,0.008161022327840328,2.7989354133605957
0.3738131523132324,11.581778526306152,95,36767,,
,,95,36767,0.00836008507758379,2.8328659534454346
0.3714967668056488,11.510010719299316,96,37150,,
,,96,37150,0.008585316129028797,2.8707737922668457
0.38026610016822815,11.781709671020508,97,37533,,
,,97,37533,0.008310887962579727,2.824518918991089
0.3754889667034149,11.633700370788574,98,37916,,
,,98,37916,0.008224624209105968,2.8098208904266357
0.37861713767051697,11.730619430541992,99,38299,,
,,99,38299,0.007813737727701664,2.7387354373931885
